date,comment,link,Feelings
2024-12-11,하시는 일이 엄청 많으시네요 힘내세요! 영상 너무 잘봤어요!,https://www.youtube.com/watch?v=jzZy1HxCo40,0
2024-12-11,태현우 대리님과 정선용 대리님의 열정이 돋보인 영상이었어요. 지적측량에서 프로그래밍 개발자로 전직하는 과정이 흥미로웠습니다. IT 분야에 관심이 있는 사람들에게 도움이 크게 될 거 같아요! 몰랐던 분야의 이야기를 이렇게 영상을 보며 알아갈 수 있어서 정말 좋아요,https://www.youtube.com/watch?v=jzZy1HxCo40,0
2024-12-11,"뭔가 상황실 같기도 하고,  긴장감도 흐르고 색다른 모습 잘 봤습니다.",https://www.youtube.com/watch?v=jzZy1HxCo40,0
2024-12-11,"지적측량하다가 개발자로 전직하다니 멋있어요~ 전문교육을 해줘서 디지털 융합인재로 다시 태어나고 정확하게 배울수 있어서 넘 좋은거같아요. 많은 부류들을 두루두루 배울수 있는게 정말 큰 행복인데 업무부터 회의, IT까지 여러가지 업무를 배우고 해내시는 모습이 보기 좋았던거같아요~^^ 앞으로도 많은 성과를 낼수 있으시기를 응원합니다. LX에서 다양한걸 배울수도 있고 많은 직원분들이 열정적으로 해나가는 모습이 보여서 미래에 더욱 승승장구하지 않을까 싶네요~^^",https://www.youtube.com/watch?v=jzZy1HxCo40,0
2024-12-11,IT인의 하루를 몰랐는데 브이로그를 통해 잘 보았네요. 실무에서 좋은 모습 보여주길 응원합니다.,https://www.youtube.com/watch?v=jzZy1HxCo40,0
2024-12-11,"부트 캠프를 통해 융합인재로 거듭날수 있다니 넘 좋네요
부트캠프 출신 개발자의 업무도 알수 있어서 좋았습니다 
태현우 , 정선용 대리님 함께 해 주셔서 반가웠어요",https://www.youtube.com/watch?v=jzZy1HxCo40,0
2024-12-11,주말부부가 되면서까지 이렇게 공사발전을 위해 노력하시는 모습 너무 보기좋은 것 같아요~~ 앞으로도 LX를 부탁해~~~😊,https://www.youtube.com/watch?v=jzZy1HxCo40,0
2024-12-11,"영상을 보니 측량과 프로그래밍이라는 두 분야를 융합하며 성장하는 모습이 정말 멋집니다! 초보 IT인으로서 도전하고 배우는 과정이 인상 깊고, 특히 실무 중심의 교육이 실질적인 역량을 키우는 데 큰 도움이 될 것 같아요. 앞으로도 이런 좋은 프로그램이 더 많은 인재들에게 기회를 주길 바랍니다. 응원합니다!",https://www.youtube.com/watch?v=jzZy1HxCo40,0
2024-12-11,"부트캠프 출신의 프로그래밍 개발자의 하루를 태현우 대리님과 정선용 대리님 덕분에 만나 볼 수 있어서 좋았답니다.
LX에서 두분의 활약이 기대되네요.
응원하겠습니다. 😊",https://www.youtube.com/watch?v=jzZy1HxCo40,0
2024-12-11,우와 부트캠프 너무 재밌을 거 같아요!!,https://www.youtube.com/watch?v=jzZy1HxCo40,0
2024-12-11,"부트 캠프를 통해 융합인재로 거듭날 수 있는 기회! 
디지털 시대의 꼭 필요한 전문 교육을 받을 수 있어서 너무 좋은 것 같아요 ❤❤",https://www.youtube.com/watch?v=jzZy1HxCo40,0
2024-12-11,LX 부트캠프를 통해 IT 개발자로 전직이요? 대단한 결심이십니다. 지적측량에서 프로그래밍까지의 전환 과정을 볼 수 있어서 이 또한 유익했습니다.부트캠프 교육을 통해서 디지털 융합 인재로 거듭나는지 잘 참고하였습니다. IT에 관심이 있는 분드레게 유익할 듯 하네요. 고생 하셨구요 그리고 감사합니다.,https://www.youtube.com/watch?v=jzZy1HxCo40,0
2024-12-11,"지적측량에서 프로그래밍 개발자로 전직한 두 대리의 일상과 업무네요? 태현우, 정선용 대리 두 대리님의 2주차 실무 경험을 통해 부트캠프 출신 개발자의 실제 업무와 회의를 엿볼 수 있어서 좋았습니다. 특히 IT에 관심 있는 사람들에게 유익한 정보가 될 듯 하네요. 디지털 융합인재로 성장하는 과정.. .잘 봤습니다.",https://www.youtube.com/watch?v=jzZy1HxCo40,0
2024-12-11,"열심히 일하시는 모습 보기 좋네요 
브이로그 재밌게 잘봤습니다 
앞으로도 응원하겠습니다",https://www.youtube.com/watch?v=jzZy1HxCo40,0
2024-12-11,"LX부트캠프 공공기관 브이로그 영상 잘 시청했습니다.
전문교육을 통해 디지털 융합인재로 전직을 할 수도 있는 부트캠프, 정말 멋진 것 같습니다.
초보 IT인에서 디지털 융합인재로 선도적인 역할을 수행해 나가시길 기원합니다.
더불어 앞으로 멋진 행보를 이어나가길 응원하겠습니다.",https://www.youtube.com/watch?v=jzZy1HxCo40,0
2024-12-11,"LX부트캠프 공공기관 브이로그 잘 시청했습니다.
전직으로 낯섦도 있겠지만 처음의 각오와 열정으로 우수한 인재로 성장해가시길 바랍니다.
LX부트캠프 모습이 흥미롭고 일하는 모습들이 인상 깊었습니다.
항상 건승하시고, 계속해서 승승장구하길 기원하겠습니다.",https://www.youtube.com/watch?v=jzZy1HxCo40,0
2024-12-11,"공공기관 브이로그 잘 시청했습니다.
IT에 대해서는 잘 모르지만 하는 업무만 다르지 열정이 담긴 모습을 어느 곳이나 마찬가라지라는 생각이 듭니다.
전직을 했지만 그만큼 역량이 뛰어나기 때문에 가능하지 않았을까 생각합니다.
앞으로 더 많은 성원과 사랑을 받길 응원하겠습니다.",https://www.youtube.com/watch?v=jzZy1HxCo40,0
2024-12-11,브이로그 잘 보았어요!,https://www.youtube.com/watch?v=jzZy1HxCo40,0
2024-12-10,Lx 업무환경 최고네요 정말 !! 한때 입사를 꿈꿨었는데 ㅎㅎㅎㅎ 다들 대단하세요,https://www.youtube.com/watch?v=jzZy1HxCo40,0
2024-12-10,"LX부트캠프를 통해 IT전문인으로 발전하는 디지털 융합인재!
정말 멋지고 응원합니다",https://www.youtube.com/watch?v=jzZy1HxCo40,0
2024-12-10,"사무실 넓고 쾌적해서 좋아보여요🥹 보안되는 사물함도 최고다✨ 근무 하시는분들 부럽습니다. 그리고 “어?” 금지 너무 공감가요 ㅋㅋㅋ 심장 철렁하게하는 마성의 단어.. 
초보IT인이라고 하셨는데 그럼에도 자사에서 온 문제사항을 금방 해결 하시다니 당신 초보아니지..부트캠프 덕분인건가요👍 카메라맨님 가끔 뾰족한 질문 하시는데 그게 웃음포인트예요😆 아무튼 등장하신분들 모두 멋있으세요. 모든게 계획대로 잘 이뤄질수있길 기원합니다!",https://www.youtube.com/watch?v=jzZy1HxCo40,0
2024-12-10,"브이로그로 소통하듯이 해주시니
더욱 더 지루하지않고 볼 수 있었네요!",https://www.youtube.com/watch?v=jzZy1HxCo40,0
2024-12-10,"LX 부트캠프에서 초보 IT인의 하루를 보니 신기하네요
처음엔 초보지만 나중엔 경력을 쌓아 멋진 직원이 되길 응원합니다.",https://www.youtube.com/watch?v=jzZy1HxCo40,0
2024-12-10,LX 부트캠프에서 어떤일을 하고 있는지 잘 알 수 있었어요 지적측량을 하시다가 프로그래밍 개발자로 전직하셔서 열심히 일하시는 모습 멋지세요 응원합니다,https://www.youtube.com/watch?v=jzZy1HxCo40,0
2024-12-10,너무 생소한 업무를 하시는데 .. 새로운직업에대한 공부가 되네요..,https://www.youtube.com/watch?v=jzZy1HxCo40,0
2024-12-10,"지적측량에서 IT 개발자로의 전환이라니 LX의 부트캠프는 정말 놀랍네요! 
태현우, 정선용 대리님처럼 디지털 융합인재로 성장할 수 있는 전문교육 부트갬프! IT에 관심 있는 LX인들에게 큰 기회가 되어 주겠어요.  
새로운 성장을 위한 지원이 앞으로 쭉 이어지길 바랍니다",https://www.youtube.com/watch?v=jzZy1HxCo40,0
2024-12-10,국토정보공사에서 어떤 분야의 업무를 하는지 더 세세하게 알수 있는 영상이었습니다. 더 발전해나가길 바랍니다,https://www.youtube.com/watch?v=jzZy1HxCo40,0
2024-12-10,앜ㅋㅋㅋㅋ주말부부..ㅎ 찐텐션 재밌게 봤습니당,https://www.youtube.com/watch?v=jzZy1HxCo40,2
2024-12-10,프로그래밍 전공자가 아닌데 LX부트캠프 교육을 통해 IT업무에 투입이 된다고 하니 아주 인상적네요. 브이로그 영상을 통해 보여진 LX의 복지시설과 교육과정 등 많은 부분들이 부럽네요.^^,https://www.youtube.com/watch?v=jzZy1HxCo40,0
2024-12-10,지적측량 실무자에서 프로그래밍 개발자로 전직하여 일하시는 모습을 상세하게 영상으로 담아 보여주셔서 차후에도 관심있는 분들에게 많은 도움이 될 것 같습니다. 회사차원에서 '부트캠프'를 운영하여 잘 적응할 수 있도록 돕는 모습 멋집니다. 두대리님 응원하겠습니다!!,https://www.youtube.com/watch?v=jzZy1HxCo40,0
2024-12-10,LX 부트캠프를 통한 유익한 내용 덕분에 웃고 갑니다 ㅎㅎ,https://www.youtube.com/watch?v=jzZy1HxCo40,0
2024-12-10,LX부트캠프에 대해 이번 영상을 통해 알게 되고 함께 응원하는 소중한 시간이 되었네요,https://www.youtube.com/watch?v=jzZy1HxCo40,0
2024-12-10,측럄 각종. 프로그램 영상정보.  응원,https://www.youtube.com/watch?v=jzZy1HxCo40,0
2024-12-10,lx 가고싶어요 정말정말 다음에도 업무 브이로그 많이 올려주세요,https://www.youtube.com/watch?v=jzZy1HxCo40,1
2024-12-10,브이로그를 통해 LX에서 하는 일을 조금이나마 알게 되네요. 구성원들이 행복한 LX가 되기를 바라겠습니다.,https://www.youtube.com/watch?v=jzZy1HxCo40,0
2024-12-10,"지적측량과 관련해 궁금증이 풀렸어요~ 좋은 영상 늘 감사합니다 ㅎㅎ
It 세계는 어렵네요..",https://www.youtube.com/watch?v=jzZy1HxCo40,0
2024-12-10,"지적측량 전문 분야에서 IT 개발자로 전환하시고, 멋진 활약을 펼치시는 모습에 엄지척입니다!
디지털 융합인재로 거듭나고자 최선을 다하시는 모습과 함께 앞으로도 자신의 자리에서 빛나길 바랍니다",https://www.youtube.com/watch?v=jzZy1HxCo40,0
2024-12-10,LX하면 측량만 떠올렸는데 프로그래밍 교육도 있군요 ! 브이로그 재밌고 유익해요 〰️,https://www.youtube.com/watch?v=jzZy1HxCo40,0
2024-12-10,"2주차인 태현우 , 정선용 대리님의 브이로그를 통해
부트캠프 이야기를 잘봤습니다~",https://www.youtube.com/watch?v=jzZy1HxCo40,0
2024-12-10,"전 직원분들 브이로그가 은근히 재밌더라구요~~
응원하겠습니다!!",https://www.youtube.com/watch?v=jzZy1HxCo40,0
2024-12-10,LX만의 체계적인 교육 시스템이 돋보이는 영상이었습니다.,https://www.youtube.com/watch?v=jzZy1HxCo40,0
2024-12-10,"힐링채움이 활짝피는 희망과 행복이 🤣🤣 가득한 곳이길 바라면서

 매일 매일 큰 관심과 애정 듬뿍 받으시기를 늘 바라며

응원 가득 공유나눔愛 함께 힐링의 덤 드릴게요!!",https://www.youtube.com/watch?v=jzZy1HxCo40,0
2024-12-10,LX 부트캠프에서 IT 초보들의 브이로그 식 하루 영상 너무 재밌게 봤습니다,https://www.youtube.com/watch?v=jzZy1HxCo40,0
2024-12-10,브이로그로라 재밌네요~,https://www.youtube.com/watch?v=jzZy1HxCo40,0
2024-12-10,"""지적측량에서 프로그래밍 개발자로 전직하는 과정이 정말 흥미롭네요! 부트캠프에서 배운 내용을 실제 업무에 어떻게 적용하는지 잘 보여주는 영상이에요. 실무 2주차, 태현우 대리님과 정선용 대리님의 노력과 성장 과정이 멋지네요! IT 분야에 관심이 있는 사람들에게 큰 도움이 될 것 같아요. 👍",https://www.youtube.com/watch?v=jzZy1HxCo40,0
2024-12-10,제 오랜 꿈의 직장 LX .. 공부 열심히해서 꼭 들어가겠습니다 ..,https://www.youtube.com/watch?v=jzZy1HxCo40,0
2024-12-10,"LX 부트캠프 교육으로 맞춤형 인재를 양성 할 수 있으니 이보다 더 좋을 수는 없겠어요
최신기술과 공간정보산업 확장 등  미래 산업을 이끌어갈 직원들의 능력을 기대 합니다",https://www.youtube.com/watch?v=jzZy1HxCo40,0
2024-12-10,브이로그를 통해서 직원분들의 노고를 엿볼수 있어서 좋았어요. 주말부부의 장단점을 물어보시는 부분은 특히 너무 재밌었네요 ㅎㅎ,https://www.youtube.com/watch?v=jzZy1HxCo40,0
2024-12-10,프로그래밍 하는 모습을 브이로그 형식으로 보니 신기하면서도 엄청 어려워 보여요,https://www.youtube.com/watch?v=jzZy1HxCo40,0
2024-12-10,브이로그로 설명해주시니 더욱 컨텐츠가 재미있어요,https://www.youtube.com/watch?v=jzZy1HxCo40,0
2024-12-10,공공기관 브이로그 잘 봤습니다. 제가 잘 모르는 분야의 일을 하고 있고 새로 알게 되어 관심있게 보았습니다. 공간정보연구원이라는 새로운 직업을 알게 된 점도 좋았습니다.,https://www.youtube.com/watch?v=jzZy1HxCo40,0
2024-12-10,lx의 정보관련 업무에 대해 잘 알게 되었습니다,https://www.youtube.com/watch?v=jzZy1HxCo40,0
2024-12-10,측량뿐만 아니라 이렇게 프로그래밍 교육과 업무에 관한 내용도 알게되었습니다. 항상 고생하십니다~~,https://www.youtube.com/watch?v=jzZy1HxCo40,0
2024-12-10,"LX부트캠프 태현우, 정선영 대리님의 
브이로고 잘 보았습니다 👏
갑자기 위급한 상황에서도 바로 문제해결까지 
퍼펙트한 정선용 대리님 👍
초보자지만 배우면서 노력하시는 99점 태현우 대리님 👏 항상 힘차게 응원하겠습니다",https://www.youtube.com/watch?v=jzZy1HxCo40,0
2024-12-10,"초보 IT인이지만 앞으로 경력이 쌓여져
스마트한 능력자가 되길 응원할게요!",https://www.youtube.com/watch?v=jzZy1HxCo40,0
2024-12-10,측량하다 프로그래밍 하는 🐣초보 IT인의 하루 잘 봤습니다 주말부부라니 정말 슬플것(?) 같네요 앞으로도 꽃길만 걷고 힘내시길 바라요 파이팅!,https://www.youtube.com/watch?v=jzZy1HxCo40,0
2024-12-09,저희 공사 수요에 맞는 자체 프로그램을 개발할수 날을 기대해보겠습니다. 고생많으십니다.,https://www.youtube.com/watch?v=jzZy1HxCo40,0
2024-12-09,LX부트캠프 공공기관 브이로그를 보니 어떤 일을 하는지 더 자세하게 알아서 더 재밌고 좋네요~,https://www.youtube.com/watch?v=jzZy1HxCo40,0
